,date,year,month,day,open,high,low,close,week
0,2017-04-05,2017,04,05,9856.44,9949.48,9856.44,9949.48,1
1,2017-04-06,2017,04,06,9946.66,9946.66,9879.85,9897.8,1
2,2017-04-07,2017,04,07,9892.98,9900.88,9788.52,9873.37,1
3,2017-04-10,2017,04,10,9880.29,9898.64,9859.03,9882.54,2
4,2017-04-11,2017,04,11,9881.53,9896.59,9820.41,9832.42,2
5,2017-04-12,2017,04,12,9831.56,9837.19,9789.59,9817.68,2
6,2017-04-13,2017,04,13,9808.83,9868.45,9800.8,9836.68,2
7,2017-04-14,2017,04,14,9806.15,9808.33,9730.94,9732.93,2
8,2017-04-17,2017,04,17,9740.81,9762.47,9670.11,9716.4,3
9,2017-04-18,2017,04,18,9735.76,9771.07,9727.26,9746.56,3
10,2017-04-19,2017,04,19,9725.39,9725.39,9631.64,9639.94,3
11,2017-04-20,2017,04,20,9639.93,9664.24,9622.25,9632.69,3
12,2017-04-21,2017,04,21,9657.05,9718.82,9657.05,9717.41,3
13,2017-04-24,2017,04,24,9742.91,9772.96,9683.7,9717.95,4
14,2017-04-25,2017,04,25,9737.82,9841.71,9737.82,9841.71,4
15,2017-04-26,2017,04,26,9859.11,9865.88,9827.47,9856.45,4
16,2017-04-27,2017,04,27,9859.45,9863.52,9823.85,9860.62,4
17,2017-04-28,2017,04,28,9868.38,9897.04,9845.84,9872.0,4
