,date,year,month,day,open,high,low,close,week
0,2018-05-02,2018,05,02,10665.52,10683.9,10601.1,10618.81,1
1,2018-05-03,2018,05,03,10578.98,10578.98,10509.03,10514.18,1
2,2018-05-04,2018,05,04,10516.45,10566.37,10500.97,10529.37,1
3,2018-05-07,2018,05,07,10581.78,10632.62,10555.56,10604.91,2
4,2018-05-08,2018,05,08,10610.44,10691.38,10609.04,10691.38,2
5,2018-05-09,2018,05,09,10692.89,10748.6,10689.81,10703.35,2
6,2018-05-10,2018,05,10,10731.68,10782.06,10731.68,10760.21,2
7,2018-05-11,2018,05,11,10808.4,10874.63,10808.4,10858.98,2
8,2018-05-14,2018,05,14,10938.3,10970.24,10908.86,10952.39,3
9,2018-05-15,2018,05,15,10965.08,10978.38,10874.73,10874.73,3
10,2018-05-16,2018,05,16,10873.54,10915.74,10865.07,10897.57,3
11,2018-05-17,2018,05,17,10911.74,10938.63,10833.81,10833.81,3
12,2018-05-18,2018,05,18,10844.09,10893.35,10819.07,10830.84,3
13,2018-05-21,2018,05,21,10861.66,10979.1,10861.66,10966.2,4
14,2018-05-22,2018,05,22,10986.77,11034.12,10938.73,10938.73,4
15,2018-05-23,2018,05,23,10974.52,10991.86,10886.18,10886.18,4
16,2018-05-24,2018,05,24,10910.61,10942.64,10883.52,10936.93,4
17,2018-05-25,2018,05,25,10946.62,10977.81,10918.12,10942.3,4
18,2018-05-28,2018,05,28,10976.49,10999.43,10965.18,10987.77,5
19,2018-05-29,2018,05,29,10979.68,10986.53,10929.56,10964.12,5
20,2018-05-30,2018,05,30,10925.21,10925.21,10799.75,10821.17,5
21,2018-05-31,2018,05,31,10856.03,10909.61,10853.65,10874.96,5
