,date,year,month,day,open,high,low,close,week
0,2022-02-07,2022,02,07,17750.7,17900.3,17712.35,17900.3,1
1,2022-02-08,2022,02,08,17955.95,18063.55,17955.95,17966.56,1
2,2022-02-09,2022,02,09,18060.33,18168.6,18039.23,18151.76,1
3,2022-02-10,2022,02,10,18217.29,18338.05,18145.04,18338.05,1
4,2022-02-11,2022,02,11,18258.81,18310.94,18191.75,18310.94,1
5,2022-02-14,2022,02,14,18182.73,18182.73,17965.22,17997.67,2
6,2022-02-15,2022,02,15,17978.44,18085.91,17942.68,17951.81,2
7,2022-02-16,2022,02,16,18109.17,18233.79,18109.17,18231.47,2
8,2022-02-17,2022,02,17,18213.3,18330.63,18190.24,18268.57,2
9,2022-02-18,2022,02,18,18250.37,18262.96,18098.52,18232.35,2
10,2022-02-21,2022,02,21,18196.4,18253.1,18129.65,18221.49,3
11,2022-02-22,2022,02,22,18159.51,18159.51,17840.38,17969.29,3
12,2022-02-23,2022,02,23,17954.75,18109.28,17954.75,18055.73,3
13,2022-02-24,2022,02,24,17939.53,17939.53,17561.07,17594.55,3
