,date,year,month,day,open,high,low,close,week
0,2018-06-01,2018,06,01,10882.68,10954.67,10876.97,10949.08,1
1,2018-06-04,2018,06,04,11002.15,11109.5,11002.15,11109.5,2
2,2018-06-05,2018,06,05,11130.03,11131.08,11054.62,11100.11,2
3,2018-06-06,2018,06,06,11111.14,11207.15,11111.14,11201.83,2
4,2018-06-07,2018,06,07,11228.64,11261.68,11188.99,11251.75,2
5,2018-06-08,2018,06,08,11243.59,11243.59,11122.98,11156.42,2
6,2018-06-11,2018,06,11,11168.99,11186.67,11118.81,11149.23,3
7,2018-06-12,2018,06,12,11140.02,11160.05,11088.53,11144.79,3
8,2018-06-13,2018,06,13,11153.2,11188.01,11119.24,11173.21,3
9,2018-06-14,2018,06,14,11143.04,11143.04,11013.98,11013.98,3
10,2018-06-15,2018,06,15,10998.2,11087.47,10981.61,11087.47,3
11,2018-06-19,2018,06,19,11008.77,11008.77,10904.19,10904.19,4
12,2018-06-20,2018,06,20,10904.8,10969.2,10842.56,10927.44,4
13,2018-06-21,2018,06,21,10949.85,10992.31,10941.07,10941.07,4
14,2018-06-22,2018,06,22,10901.25,10914.83,10828.86,10899.28,4
15,2018-06-25,2018,06,25,10834.07,10851.16,10786.46,10786.46,5
16,2018-06-26,2018,06,26,10730.9,10752.99,10651.42,10742.17,5
17,2018-06-27,2018,06,27,10766.88,10800.34,10701.03,10701.03,5
18,2018-06-28,2018,06,28,10669.42,10723.84,10633.01,10654.28,5
19,2018-06-29,2018,06,29,10667.64,10836.91,10667.64,10836.91,5
