,date,year,month,day,open,high,low,close,week
0,2017-09-01,2017,09,01,10576.27,10619.52,10568.72,10594.82,1
1,2017-09-04,2017,09,04,10585.44,10610.04,10555.34,10569.87,2
2,2017-09-05,2017,09,05,10584.1,10617.84,10564.26,10617.84,2
3,2017-09-06,2017,09,06,10593.87,10604.92,10519.71,10547.86,2
4,2017-09-07,2017,09,07,10564.79,10604.02,10509.91,10538.51,2
5,2017-09-08,2017,09,08,10553.9,10609.95,10550.72,10609.95,2
6,2017-09-11,2017,09,11,10630.16,10656.25,10565.78,10572.16,3
7,2017-09-12,2017,09,12,10610.33,10646.55,10586.28,10610.35,3
8,2017-09-13,2017,09,13,10596.36,10620.31,10532.88,10532.88,3
9,2017-09-14,2017,09,14,10533.99,10572.71,10508.72,10553.57,3
10,2017-09-15,2017,09,15,10556.82,10580.78,10520.15,10580.41,3
11,2017-09-18,2017,09,18,10590.8,10642.4,10581.81,10631.57,4
12,2017-09-19,2017,09,19,10653.34,10664.18,10561.21,10576.14,4
13,2017-09-20,2017,09,20,10568.58,10589.19,10490.71,10519.17,4
14,2017-09-21,2017,09,21,10506.85,10603.08,10493.95,10578.44,4
15,2017-09-22,2017,09,22,10571.65,10579.02,10446.45,10449.68,4
16,2017-09-25,2017,09,25,10442.05,10447.09,10322.1,10335.89,5
17,2017-09-26,2017,09,26,10333.44,10374.54,10257.02,10257.02,5
18,2017-09-27,2017,09,27,10322.44,10357.23,10315.97,10326.68,5
19,2017-09-28,2017,09,28,10351.42,10365.59,10288.24,10296.45,5
20,2017-09-29,2017,09,29,10319.69,10338.95,10273.6,10329.94,5
21,2017-09-30,2017,09,30,10362.55,10400.4,10362.55,10383.94,5
