,date,year,month,day,open,high,low,close,week
0,2023-05-02,2023,05,02,15588.68,15651.23,15532.63,15636.48,1
1,2023-05-03,2023,05,03,15629.51,15629.51,15530.79,15553.41,1
2,2023-05-04,2023,05,04,15548.02,15622.41,15523.5,15609.03,1
3,2023-05-05,2023,05,05,15627.93,15673.62,15578.67,15626.07,1
4,2023-05-08,2023,05,08,15648.54,15757.8,15648.54,15699.57,2
5,2023-05-09,2023,05,09,15702.26,15744.27,15635.9,15727.7,2
6,2023-05-10,2023,05,10,15708.48,15711.39,15579.49,15641.76,2
7,2023-05-11,2023,05,11,15666.49,15675.37,15501.58,15514.64,2
8,2023-05-12,2023,05,12,15477.12,15545.99,15424.42,15502.36,2
9,2023-05-15,2023,05,15,15489.18,15510.09,15434.52,15475.05,3
10,2023-05-16,2023,05,16,15550.57,15723.95,15550.57,15673.9,3
11,2023-05-17,2023,05,17,15702.74,15961.97,15698.63,15925.29,3
12,2023-05-18,2023,05,18,16060.26,16128.72,16015.62,16101.88,3
13,2023-05-19,2023,05,19,16146.29,16189.81,16099.9,16174.92,3
