,date,year,month,day,open,high,low,close,week
0,2022-07-01,2022,07,01,14812.13,14812.13,14336.03,14343.08,1
1,2022-07-04,2022,07,04,14237.83,14412.47,14167.1,14217.06,2
2,2022-07-05,2022,07,05,14345.54,14488.8,14100.89,14349.2,2
3,2022-07-06,2022,07,06,14289.67,14319.32,13985.51,13985.51,2
4,2022-07-07,2022,07,07,14052.18,14355.15,13951.81,14336.27,2
5,2022-07-08,2022,07,08,14462.5,14552.42,14373.84,14464.53,2
6,2022-07-11,2022,07,11,14478.31,14525.03,14313.94,14340.53,3
7,2022-07-12,2022,07,12,14235.63,14235.63,13928.66,13950.62,3
8,2022-07-13,2022,07,13,14194.94,14403.51,14194.94,14324.68,3
9,2022-07-14,2022,07,14,14252.02,14450.47,14159.39,14438.52,3
10,2022-07-15,2022,07,15,14483.96,14579.73,14378.33,14550.62,3
11,2022-07-18,2022,07,18,14589.1,14719.64,14589.1,14719.64,4
12,2022-07-19,2022,07,19,14638.45,14720.13,14598.99,14694.08,4
13,2022-07-20,2022,07,20,14810.4,14906.95,14694.2,14733.22,4
14,2022-07-21,2022,07,21,14744.17,14937.7,14716.02,14937.7,4
15,2022-07-22,2022,07,22,14953.27,14996.24,14902.32,14949.36,4
16,2022-07-25,2022,07,25,14902.25,14968.23,14851.37,14936.33,5
17,2022-07-26,2022,07,26,14912.41,14912.41,14750.71,14806.78,5
18,2022-07-27,2022,07,27,14791.71,14921.59,14717.02,14921.59,5
19,2022-07-28,2022,07,28,14978.95,15031.99,14849.94,14891.9,5
