,date,year,month,day,open,high,low,close,week
0,2018-11-01,2018,11,01,9812.2,9869.59,9742.61,9844.74,1
1,2018-11-02,2018,11,02,9871.4,9906.59,9817.29,9906.59,1
2,2018-11-05,2018,11,05,9856.85,9889.81,9786.25,9889.81,2
3,2018-11-06,2018,11,06,9888.41,9899.97,9782.86,9824.95,2
4,2018-11-07,2018,11,07,9818.15,9912.53,9817.95,9908.35,2
5,2018-11-08,2018,11,08,9958.47,10014.42,9938.55,9945.31,2
6,2018-11-09,2018,11,09,9921.78,9921.78,9798.45,9830.01,2
7,2018-11-12,2018,11,12,9806.8,9875.84,9764.46,9831.21,3
8,2018-11-13,2018,11,13,9727.17,9777.35,9616.16,9775.84,3
9,2018-11-14,2018,11,14,9799.69,9823.25,9763.89,9791.88,3
10,2018-11-15,2018,11,15,9806.58,9844.39,9755.12,9826.46,3
11,2018-11-16,2018,11,16,9819.05,9851.29,9770.87,9797.09,3
12,2018-11-19,2018,11,19,9795.47,9836.02,9779.4,9828.69,4
13,2018-11-20,2018,11,20,9788.95,9800.03,9726.8,9743.99,4
14,2018-11-21,2018,11,21,9698.52,9753.69,9632.47,9741.52,4
15,2018-11-22,2018,11,22,9769.33,9792.99,9702.77,9714.71,4
16,2018-11-23,2018,11,23,9730.64,9738.8,9654.91,9667.3,4
17,2018-11-26,2018,11,26,9679.98,9847.35,9679.98,9765.36,5
18,2018-11-27,2018,11,27,9728.95,9781.4,9688.74,9778.62,5
19,2018-11-28,2018,11,28,9774.03,9890.89,9767.14,9884.31,5
20,2018-11-29,2018,11,29,9959.87,10001.85,9885.36,9885.36,5
21,2018-11-30,2018,11,30,9899.24,9957.63,9888.03,9888.03,5
