,date,year,month,day,open,high,low,close,week
0,2024-06-03,2024,06,03,21388.71,21612.54,21372.08,21536.76,1
1,2024-06-04,2024,06,04,21513.85,21529.98,21308.97,21356.62,1
2,2024-06-05,2024,06,05,21385.0,21510.86,21264.63,21484.88,1
3,2024-06-06,2024,06,06,21856.13,21970.63,21847.68,21902.7,1
4,2024-06-07,2024,06,07,21823.62,21920.85,21823.62,21858.38,1
5,2024-06-11,2024,06,11,21984.42,22003.71,21792.12,21792.12,2
6,2024-06-12,2024,06,12,21841.81,22094.94,21841.81,22048.96,2
7,2024-06-13,2024,06,13,22217.64,22440.1,22211.08,22312.04,2
8,2024-06-14,2024,06,14,22311.93,22504.72,22252.02,22504.72,2
9,2024-06-17,2024,06,17,22468.11,22567.34,22431.26,22496.53,3
10,2024-06-18,2024,06,18,22690.34,22787.67,22642.94,22757.43,3
11,2024-06-19,2024,06,19,22858.45,23275.3,22858.45,23209.54,3
12,2024-06-20,2024,06,20,23196.69,23406.1,23180.7,23406.1,3
13,2024-06-21,2024,06,21,23193.9,23351.17,23151.15,23253.39,3
14,2024-06-24,2024,06,24,23124.31,23131.68,22813.7,22813.7,4
15,2024-06-25,2024,06,25,22695.15,22875.97,22503.0,22875.97,4
16,2024-06-26,2024,06,26,22938.57,23074.74,22893.75,22986.69,4
17,2024-06-27,2024,06,27,22859.93,22922.56,22765.16,22905.98,4
