,date,year,month,day,open,high,low,close,week
0,2018-01-02,2018,01,02,10664.82,10710.73,10650.77,10710.73,1
1,2018-01-03,2018,01,03,10759.61,10813.16,10759.61,10801.57,1
2,2018-01-04,2018,01,04,10834.58,10853.46,10794.25,10848.63,1
3,2018-01-05,2018,01,05,10856.92,10879.8,10815.68,10879.8,1
4,2018-01-08,2018,01,08,10899.09,10918.47,10869.12,10915.75,2
5,2018-01-09,2018,01,09,10922.35,10931.0,10860.77,10914.89,2
6,2018-01-10,2018,01,10,10915.32,10934.75,10819.25,10831.09,2
7,2018-01-11,2018,01,11,10824.54,10844.08,10770.1,10810.06,2
8,2018-01-12,2018,01,12,10818.24,10899.98,10818.24,10883.96,2
9,2018-01-15,2018,01,15,10932.37,10962.55,10911.89,10956.31,3
10,2018-01-16,2018,01,16,10955.81,10986.11,10920.5,10986.11,3
11,2018-01-17,2018,01,17,10976.13,11030.22,10942.95,11004.8,3
12,2018-01-18,2018,01,18,11048.06,11122.82,11048.06,11071.57,3
13,2018-01-19,2018,01,19,11123.58,11150.85,11095.85,11150.85,3
14,2018-01-22,2018,01,22,11169.79,11231.46,11142.38,11231.46,4
15,2018-01-23,2018,01,23,11243.49,11270.18,11201.52,11253.11,4
16,2018-01-24,2018,01,24,11228.71,11228.71,11107.32,11152.16,4
17,2018-01-25,2018,01,25,11154.36,11268.61,11131.85,11165.95,4
18,2018-01-26,2018,01,26,11152.53,11178.3,11089.48,11147.1,4
19,2018-01-29,2018,01,29,11202.27,11246.18,11161.83,11221.81,5
20,2018-01-30,2018,01,30,11189.57,11189.57,11076.78,11076.78,5
21,2018-01-31,2018,01,31,11054.36,11158.29,11007.89,11103.79,5
