,date,year,month,day,open,high,low,close,week
0,2022-11-01,2022,11,01,12933.12,13062.9,12907.61,13037.21,1
1,2022-11-02,2022,11,02,13033.15,13100.17,13014.04,13100.17,1
2,2022-11-03,2022,11,03,12985.55,12991.37,12905.35,12986.6,1
3,2022-11-04,2022,11,04,12941.78,13029.94,12868.25,13026.71,1
4,2022-11-07,2022,11,07,13109.35,13246.59,13103.35,13223.73,2
5,2022-11-08,2022,11,08,13274.91,13389.25,13274.91,13347.76,2
6,2022-11-09,2022,11,09,13410.19,13638.81,13410.19,13638.81,2
7,2022-11-10,2022,11,10,13556.51,13559.4,13463.85,13503.76,2
8,2022-11-11,2022,11,11,13878.95,14045.51,13878.95,14007.56,2
9,2022-11-14,2022,11,14,14080.91,14217.3,14076.94,14174.9,3
10,2022-11-15,2022,11,15,14325.49,14568.51,14278.53,14546.31,3
11,2022-11-16,2022,11,16,14637.85,14657.66,14481.06,14537.35,3
12,2022-11-17,2022,11,17,14489.41,14545.89,14383.55,14535.23,3
13,2022-11-18,2022,11,18,14584.31,14669.98,14470.48,14504.99,3
14,2022-11-21,2022,11,21,14514.71,14530.76,14421.65,14449.39,4
15,2022-11-22,2022,11,22,14404.08,14542.79,14371.09,14542.2,4
16,2022-11-23,2022,11,23,14595.5,14647.98,14573.41,14608.54,4
17,2022-11-24,2022,11,24,14649.8,14784.0,14649.8,14784.0,4
18,2022-11-25,2022,11,25,14764.94,14835.66,14756.01,14778.51,4
19,2022-11-28,2022,11,28,14636.9,14638.19,14503.12,14556.87,5
