,date,year,month,day,open,high,low,close,week
0,2024-01-02,2024,01,02,17939.79,17956.74,17784.97,17853.76,1
1,2024-01-03,2024,01,03,17829.28,17829.28,17518.19,17559.31,1
2,2024-01-04,2024,01,04,17574.39,17609.89,17515.73,17549.65,1
3,2024-01-05,2024,01,05,17559.4,17606.79,17495.39,17519.14,1
4,2024-01-08,2024,01,08,17534.52,17688.11,17534.52,17572.66,2
5,2024-01-09,2024,01,09,17585.4,17694.26,17517.55,17535.49,2
6,2024-01-10,2024,01,10,17495.67,17499.43,17439.27,17465.63,2
7,2024-01-11,2024,01,11,17477.88,17574.92,17476.87,17545.32,2
8,2024-01-12,2024,01,12,17536.05,17570.63,17469.87,17512.83,2
9,2024-01-15,2024,01,15,17541.26,17632.77,17532.98,17546.82,3
10,2024-01-16,2024,01,16,17523.78,17523.78,17337.58,17346.87,3
11,2024-01-17,2024,01,17,17341.58,17361.05,17151.58,17161.79,3
12,2024-01-18,2024,01,18,17169.1,17300.29,17169.1,17227.79,3
