,date,year,month,day,open,high,low,close,week
0,2018-09-03,2018,09,03,11087.86,11097.11,10952.85,10964.22,1
1,2018-09-04,2018,09,04,10981.39,11028.27,10956.49,11021.38,1
2,2018-09-05,2018,09,05,11042.41,11058.06,10989.93,10995.13,1
3,2018-09-06,2018,09,06,11016.92,11016.92,10905.34,10924.3,1
4,2018-09-07,2018,09,07,10922.55,10922.55,10807.56,10846.99,1
5,2018-09-10,2018,09,10,10869.8,10877.72,10689.29,10725.8,2
6,2018-09-11,2018,09,11,10723.0,10765.42,10669.59,10752.3,2
7,2018-09-12,2018,09,12,10762.91,10779.93,10667.25,10722.57,2
8,2018-09-13,2018,09,13,10726.67,10758.84,10701.25,10727.23,2
9,2018-09-14,2018,09,14,10776.53,10882.04,10770.47,10868.14,2
10,2018-09-17,2018,09,17,10881.78,10883.98,10806.73,10828.61,3
11,2018-09-18,2018,09,18,10794.22,10806.56,10750.81,10760.21,3
12,2018-09-19,2018,09,19,10808.5,10882.75,10808.5,10857.27,3
13,2018-09-20,2018,09,20,10886.19,10908.36,10814.54,10831.41,3
14,2018-09-21,2018,09,21,10857.1,10972.41,10835.84,10972.41,3
15,2018-09-25,2018,09,25,10959.56,11003.49,10941.77,10978.85,4
16,2018-09-26,2018,09,26,10974.08,11007.35,10947.29,10974.19,4
17,2018-09-27,2018,09,27,10973.77,11051.09,10961.27,11034.19,4
18,2018-09-28,2018,09,28,11050.09,11073.95,10966.96,11006.34,4
