,date,year,month,day,open,high,low,close,week
0,2023-09-01,2023,09,01,16640.92,16730.13,16619.23,16644.94,1
1,2023-09-04,2023,09,04,16649.67,16789.69,16648.51,16789.69,2
2,2023-09-05,2023,09,05,16784.12,16791.61,16727.44,16791.61,2
3,2023-09-06,2023,09,06,16796.37,16841.19,16732.69,16738.16,2
4,2023-09-07,2023,09,07,16715.45,16715.45,16609.94,16619.14,2
5,2023-09-08,2023,09,08,16609.93,16609.93,16505.64,16576.02,2
6,2023-09-11,2023,09,11,16579.83,16600.03,16398.3,16432.95,3
7,2023-09-12,2023,09,12,16433.82,16579.86,16422.91,16572.71,3
8,2023-09-13,2023,09,13,16578.13,16653.3,16542.72,16581.51,3
9,2023-09-14,2023,09,14,16581.62,16807.56,16581.62,16807.56,3
10,2023-09-15,2023,09,15,16809.74,16920.92,16787.74,16920.92,3
11,2023-09-18,2023,09,18,16893.97,16893.97,16698.24,16698.24,4
12,2023-09-19,2023,09,19,16706.48,16762.52,16636.32,16636.32,4
13,2023-09-20,2023,09,20,16626.61,16665.27,16522.38,16534.75,4
14,2023-09-21,2023,09,21,16475.42,16475.42,16300.54,16316.67,4
15,2023-09-22,2023,09,22,16267.32,16360.96,16202.43,16344.48,4
