,date,year,month,day,open,high,low,close,week
0,2017-12-01,2017,12,01,10591.62,10665.92,10495.15,10600.37,1
1,2017-12-04,2017,12,04,10617.27,10665.43,10565.68,10651.11,2
2,2017-12-05,2017,12,05,10607.62,10635.71,10540.74,10566.85,2
3,2017-12-06,2017,12,06,10541.03,10541.03,10376.65,10393.92,2
4,2017-12-07,2017,12,07,10404.42,10418.97,10322.76,10355.76,2
5,2017-12-08,2017,12,08,10406.35,10419.28,10336.26,10398.62,2
6,2017-12-11,2017,12,11,10438.33,10504.67,10438.33,10473.09,3
7,2017-12-12,2017,12,12,10488.73,10495.24,10408.06,10443.28,3
8,2017-12-13,2017,12,13,10447.11,10489.17,10444.7,10470.7,3
9,2017-12-14,2017,12,14,10494.6,10577.53,10494.6,10538.01,3
10,2017-12-15,2017,12,15,10517.21,10520.66,10436.11,10491.44,3
11,2017-12-18,2017,12,18,10478.74,10526.41,10472.39,10506.52,4
12,2017-12-19,2017,12,19,10508.33,10544.0,10452.08,10467.34,4
13,2017-12-20,2017,12,20,10470.36,10514.31,10470.36,10504.52,4
14,2017-12-21,2017,12,21,10526.97,10545.78,10488.97,10488.97,4
15,2017-12-22,2017,12,22,10503.1,10537.27,10486.52,10537.27,4
16,2017-12-25,2017,12,25,10546.64,10556.65,10514.54,10522.49,5
17,2017-12-26,2017,12,26,10526.14,10528.92,10408.12,10421.91,5
18,2017-12-27,2017,12,27,10419.81,10497.77,10419.81,10486.67,5
19,2017-12-28,2017,12,28,10513.29,10592.04,10513.29,10567.64,5
20,2017-12-29,2017,12,29,10590.95,10659.98,10590.95,10642.86,5
