,date,year,month,day,open,high,low,close,week
0,2023-04-06,2023,04,06,15838.07,15838.07,15733.29,15810.77,1
1,2023-04-07,2023,04,07,15856.19,15877.99,15811.19,15836.5,1
2,2023-04-10,2023,04,10,15850.94,15919.76,15850.94,15876.17,2
3,2023-04-11,2023,04,11,15886.46,15945.63,15838.1,15913.88,2
4,2023-04-12,2023,04,12,15914.15,15944.32,15867.02,15932.97,2
5,2023-04-13,2023,04,13,15888.63,15913.2,15800.42,15804.76,2
6,2023-04-14,2023,04,14,15854.25,15973.82,15854.25,15929.43,2
7,2023-04-17,2023,04,17,15934.64,15963.55,15894.77,15963.55,3
8,2023-04-18,2023,04,18,15967.89,15967.89,15851.71,15869.44,3
9,2023-04-19,2023,04,19,15874.65,15915.39,15756.75,15770.47,3
10,2023-04-20,2023,04,20,15771.45,15804.38,15686.54,15707.52,3
11,2023-04-21,2023,04,21,15776.54,15802.93,15592.96,15602.99,3
12,2023-04-24,2023,04,24,15555.1,15643.86,15529.39,15626.87,4
13,2023-04-25,2023,04,25,15606.83,15639.49,15353.22,15370.73,4
14,2023-04-26,2023,04,26,15352.03,15398.4,15284.46,15374.63,4
15,2023-04-27,2023,04,27,15374.39,15455.88,15306.69,15411.49,4
16,2023-04-28,2023,04,28,15477.34,15580.63,15477.34,15579.18,4
