,date,year,month,day,open,high,low,close,week
0,2017-01-03,2017,01,03,9252.56,9273.65,9235.95,9272.88,1
1,2017-01-04,2017,01,04,9279.52,9299.62,9266.03,9286.96,1
2,2017-01-05,2017,01,05,9282.56,9358.42,9282.45,9358.14,1
3,2017-01-06,2017,01,06,9371.41,9381.11,9351.25,9372.22,1
4,2017-01-09,2017,01,09,9376.48,9404.9,9328.19,9342.42,2
5,2017-01-10,2017,01,10,9344.19,9353.6,9319.45,9349.64,2
6,2017-01-11,2017,01,11,9370.17,9384.0,9333.49,9345.74,2
7,2017-01-12,2017,01,12,9356.12,9430.58,9356.12,9410.18,2
8,2017-01-13,2017,01,13,9373.7,9387.68,9352.08,9378.83,2
9,2017-01-16,2017,01,16,9356.54,9359.01,9281.21,9292.33,3
10,2017-01-17,2017,01,17,9301.96,9354.53,9294.68,9354.53,3
11,2017-01-18,2017,01,18,9344.74,9350.95,9322.44,9341.97,3
12,2017-01-19,2017,01,19,9324.83,9337.64,9287.54,9318.12,3
13,2017-01-20,2017,01,20,9326.8,9350.07,9317.62,9331.46,3
14,2017-01-23,2017,01,23,9363.66,9427.46,9363.66,9424.05,4
15,2017-01-24,2017,01,24,9423.05,9468.34,9416.06,9447.95,4
